"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorEqual.scientificName record1Value","[0] StringAttributeComparatorEqual.scientificName record2Value","[0] StringAttributeComparatorEqual.scientificName record1PreprocessedValue","[0] StringAttributeComparatorEqual.scientificName record2PreprocessedValue","[0] StringAttributeComparatorEqual.scientificName similarity","[0] StringAttributeComparatorEqual.scientificName postproccesedSimilarity"
"LinearCombinationMatchingRule","BIO45136","ES1120","0.0",,"vespula maculata","ambrysus amargosus","vespula maculata","ambrysus amargosus","0.0","0.0"
"LinearCombinationMatchingRule","BIO15136","ES1539","0.0",,"eleodes cordatus","rhadine infernalis","eleodes cordatus","rhadine infernalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO28118","ES1416","0.0",,"mustela erminea","brachylagus idahoensis","mustela erminea","brachylagus idahoensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO33254","ES1192","0.0",,"pholis ornata","etheostoma moorei","pholis ornata","etheostoma moorei","0.0","0.0"
"LinearCombinationMatchingRule","BIO17346","ES1185","0.0",,"eupompha imperialis","megalagrion pacificum","eupompha imperialis","megalagrion pacificum","0.0","0.0"
"LinearCombinationMatchingRule","BIO11835","ES1456","0.0",,"crocidosema blackburni","speyeria callippe callippe","crocidosema blackburni","speyeria callippe callippe","0.0","0.0"
"LinearCombinationMatchingRule","BIO33254","ES1193","0.0",,"pholis ornata","etheostoma phytophilum","pholis ornata","etheostoma phytophilum","0.0","0.0"
"LinearCombinationMatchingRule","BIO09493","ES1583","0.0",,"chloroperlidae","cicindela dorsalis dorsalis","chloroperlidae","cicindela dorsalis dorsalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO21987","ES1114","0.0",,"idiacanthus antrostomus","phoxinus cumberlandensis","idiacanthus antrostomus","phoxinus cumberlandensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO37737","ES1393","0.0",,"rhytidoporus indentatus","desmocerus californicus dimorphus","rhytidoporus indentatus","desmocerus californicus dimorphus","0.0","0.0"
"LinearCombinationMatchingRule","BIO41490","ES1515","0.0",,"staphylinae sp. 56","hylaeus longiceps","staphylinae sp. 56","hylaeus longiceps","0.0","0.0"
"LinearCombinationMatchingRule","BIO29473","ES1114","0.0",,"noturus elegans","phoxinus cumberlandensis","noturus elegans","phoxinus cumberlandensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO30010","ES993","0.0",,"oligota mutanda","drosophila hemipeza","oligota mutanda","drosophila hemipeza","0.0","0.0"
"LinearCombinationMatchingRule","BIO29473","ES1113","0.0",,"noturus elegans","oncorhynchus aguabonita whitei","noturus elegans","oncorhynchus aguabonita whitei","0.0","0.0"
"LinearCombinationMatchingRule","BIO15810","ES1123","0.0",,"epitheca spinosa","euphydryas editha taylori","epitheca spinosa","euphydryas editha taylori","0.0","0.0"
"LinearCombinationMatchingRule","BIO35961","ES987","0.0",,"pseudemys","lepidochelys olivacea","pseudemys","lepidochelys olivacea","0.0","0.0"
"LinearCombinationMatchingRule","BIO45915","ES963","0.0",,"zapada cinctipes","euphilotes battoides allyni","zapada cinctipes","euphilotes battoides allyni","0.0","0.0"
"LinearCombinationMatchingRule","BIO45589","ES1313","0.0",,"wormaldia shawnee","hylaeus assimulans","wormaldia shawnee","hylaeus assimulans","0.0","0.0"
"LinearCombinationMatchingRule","BIO43346","ES938","0.0",,"thorybes mexicanus","drosophila differens","thorybes mexicanus","drosophila differens","0.0","0.0"
"LinearCombinationMatchingRule","BIO00707","ES997","0.0",,"aetobatus narinari","salvelinus confluentus","aetobatus narinari","salvelinus confluentus","0.0","0.0"
"LinearCombinationMatchingRule","BIO01772","ES1337","0.0",,"ammophila aberti","euproserpinus euterpe","ammophila aberti","euproserpinus euterpe","0.0","0.0"
"LinearCombinationMatchingRule","BIO28913","ES1127","0.0",,"neotermes connexus","hesperia leonardus montana","neotermes connexus","hesperia leonardus montana","0.0","0.0"
"LinearCombinationMatchingRule","BIO41195","ES1207","0.0",,"sphyracephala subbifasciata","elaphrus viridis","sphyracephala subbifasciata","elaphrus viridis","0.0","0.0"
"LinearCombinationMatchingRule","BIO27782","ES1152","0.0",,"moho nobilis","telespyza ultima","moho nobilis","telespyza ultima","0.0","0.0"
"LinearCombinationMatchingRule","BIO45381","ES1377","0.0",,"vireo altiloquus","zosterops rotensis","vireo altiloquus","zosterops rotensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO27782","ES1154","0.0",,"moho nobilis","hemignathus hanapepe","moho nobilis","hemignathus hanapepe","0.0","0.0"
"LinearCombinationMatchingRule","BIO42893","ES1501","0.0",,"temnochila chloridia","icaricia (plebejus) shasta charlestonensis","temnochila chloridia","icaricia (plebejus) shasta charlestonensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO17303","ES1140","0.0",,"euphyes vestris kiowah","megalagrion xanthomelas","euphyes vestris kiowah","megalagrion xanthomelas","0.0","0.0"
"LinearCombinationMatchingRule","BIO17566","ES1149","0.0",,"evorthodus lyricus","eremichthys acros","evorthodus lyricus","eremichthys acros","0.0","0.0"
"LinearCombinationMatchingRule","BIO01958","ES1550","0.0",,"anarhopus sydneyensis","glaucopsyche lygdamus palosverdesensis","anarhopus sydneyensis","glaucopsyche lygdamus palosverdesensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO14548","ES1024","0.0",,"drosophila orthoptera","hesperia dacotae","drosophila orthoptera","hesperia dacotae","0.0","0.0"
"LinearCombinationMatchingRule","BIO14191","ES1505","0.0",,"dolichopeza americana","hylaeus hilaris","dolichopeza americana","hylaeus hilaris","0.0","0.0"
"LinearCombinationMatchingRule","BIO29145","ES1290","0.0",,"nesosydne koae","batrisodes texanus","nesosydne koae","batrisodes texanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO05762","ES1069","0.0",,"boyeria","cicindela puritana","boyeria","cicindela puritana","0.0","0.0"
"LinearCombinationMatchingRule","BIO24318","ES963","0.0",,"lestes congener","euphilotes battoides allyni","lestes congener","euphilotes battoides allyni","0.0","0.0"
"LinearCombinationMatchingRule","BIO26647","ES1417","0.0",,"megalagrion koelense","lednia tumana","megalagrion koelense","lednia tumana","0.0","0.0"
"LinearCombinationMatchingRule","BIO24956","ES1456","0.0",,"lispe metatarsalis","speyeria callippe callippe","lispe metatarsalis","speyeria callippe callippe","0.0","0.0"
"LinearCombinationMatchingRule","BIO29232","ES1394","0.0",,"nipaecoccus nipae","stygoparnus comalensis","nipaecoccus nipae","stygoparnus comalensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO13434","ES1324","0.0",,"desmognathus ochrophaeus","eleutherodactylus juanariveroi","desmognathus ochrophaeus","eleutherodactylus juanariveroi","0.0","0.0"
"LinearCombinationMatchingRule","BIO43696","ES1155","0.0",,"toxeuma ferrugineipes","heraclides aristodemus ponceanus","toxeuma ferrugineipes","heraclides aristodemus ponceanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO00955","ES1091","0.0",,"agriades rustica","pyrgus ruralis lagunae","agriades rustica","pyrgus ruralis lagunae","0.0","0.0"
"LinearCombinationMatchingRule","BIO06361","ES1315","0.0",,"buprestis adjecta","megalagrion nigrohamatum nigrolineatum","buprestis adjecta","megalagrion nigrohamatum nigrolineatum","0.0","0.0"
"LinearCombinationMatchingRule","BIO03201","ES1554","0.0",,"arenaria","coccyzus americanus","arenaria","coccyzus americanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO04523","ES1204","0.0",,"atlides halesus","dinacoma caseyi","atlides halesus","dinacoma caseyi","0.0","0.0"
"LinearCombinationMatchingRule","BIO27777","ES1148","0.0",,"mohavacris timberlakei","bombus affinis","mohavacris timberlakei","bombus affinis","0.0","0.0"
"LinearCombinationMatchingRule","BIO26696","ES1202","0.0",,"megastigmus transvaalensis","drosophila montgomeryi","megastigmus transvaalensis","drosophila montgomeryi","0.0","0.0"
"LinearCombinationMatchingRule","BIO39745","ES1418","0.0",,"selasphorus","numenius borealis","selasphorus","numenius borealis","0.0","0.0"
"LinearCombinationMatchingRule","BIO23158","ES1069","0.0",,"laemophloeus biguttatus","cicindela puritana","laemophloeus biguttatus","cicindela puritana","0.0","0.0"
"LinearCombinationMatchingRule","BIO42254","ES1116","0.0",,"sweltsa fidelis","euchloe ausonides insulanus","sweltsa fidelis","euchloe ausonides insulanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO02602","ES1041","0.0",,"antochala","batrisodes venyivi","antochala","batrisodes venyivi","0.0","0.0"
"LinearCombinationMatchingRule","BIO19885","ES1502","0.0",,"haplothrips gowdeyi","drosophila heteroneura","haplothrips gowdeyi","drosophila heteroneura","0.0","0.0"
"LinearCombinationMatchingRule","BIO43860","ES1581","0.0",,"tribelos jucundus","megalagrion leptodemas","tribelos jucundus","megalagrion leptodemas","0.0","0.0"
"LinearCombinationMatchingRule","BIO45914","ES963","0.0",,"zapada chila","euphilotes battoides allyni","zapada chila","euphilotes battoides allyni","0.0","0.0"
"LinearCombinationMatchingRule","BIO36716","ES1526","0.0",,"pyrota concinna","hypolimnas octocula marianensis","pyrota concinna","hypolimnas octocula marianensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO33394","ES969","0.0",,"phyllophaga mucorea","cicindelidia floridana","phyllophaga mucorea","cicindelidia floridana","0.0","0.0"
"LinearCombinationMatchingRule","BIO43641","ES1367","0.0",,"tortricidae","drosophila musaphilia","tortricidae","drosophila musaphilia","0.0","0.0"
"LinearCombinationMatchingRule","BIO39794","ES1203","0.0",,"semiothisa aemulataria","cicindela ohlone","semiothisa aemulataria","cicindela ohlone","0.0","0.0"
"LinearCombinationMatchingRule","BIO02760","ES1186","0.0",,"aphriza virgata","polioptila californica californica","aphriza virgata","polioptila californica californica","0.0","0.0"
"LinearCombinationMatchingRule","BIO39794","ES1202","0.0",,"semiothisa aemulataria","drosophila montgomeryi","semiothisa aemulataria","drosophila montgomeryi","0.0","0.0"
"LinearCombinationMatchingRule","BIO14569","ES1043","0.0",,"drosophila scolostoma","hylaeus anthracinus","drosophila scolostoma","hylaeus anthracinus","0.0","0.0"
"LinearCombinationMatchingRule","BIO43347","ES938","0.0",,"thorybes pylades","drosophila differens","thorybes pylades","drosophila differens","0.0","0.0"
"LinearCombinationMatchingRule","BIO34855","ES1394","0.0",,"polycentropus crassicornis","stygoparnus comalensis","polycentropus crassicornis","stygoparnus comalensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO33638","ES1310","0.0",,"picoides tridactylus","eremophila alpestris strigata","picoides tridactylus","eremophila alpestris strigata","0.0","0.0"
"LinearCombinationMatchingRule","BIO02711","ES1155","0.0",,"aphis heraclella","heraclides aristodemus ponceanus","aphis heraclella","heraclides aristodemus ponceanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO26466","ES1246","0.0",,"martes americana","enhydra lutris kenyoni","martes americana","enhydra lutris kenyoni","0.0","0.0"
"LinearCombinationMatchingRule","BIO27766","ES1138","0.0",,"mochonyx velutinus","cicindela nevadica lincolniana","mochonyx velutinus","cicindela nevadica lincolniana","0.0","0.0"
"LinearCombinationMatchingRule","BIO21992","ES1384","0.0",,"idionycteris phyllotis","peromyscus polionotus allophrys","idionycteris phyllotis","peromyscus polionotus allophrys","0.0","0.0"
"LinearCombinationMatchingRule","BIO09236","ES1582","0.0",,"cheilopogon furcatus","etheostoma trisella","cheilopogon furcatus","etheostoma trisella","0.0","0.0"
"LinearCombinationMatchingRule","BIO40880","ES1487","0.0",,"spargania magnoliata pernotata","euphydryas editha bayensis","spargania magnoliata pernotata","euphydryas editha bayensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO11513","ES1394","0.0",,"corylophid sp. 5","stygoparnus comalensis","corylophid sp. 5","stygoparnus comalensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO39597","ES1003","0.0",,"sebastes borealis","noturus stanauli","sebastes borealis","noturus stanauli","0.0","0.0"
"LinearCombinationMatchingRule","BIO26444","ES1486","0.0",,"marmota broweri","rangifer tarandus ssp. caribou","marmota broweri","rangifer tarandus ssp. caribou","0.0","0.0"
"LinearCombinationMatchingRule","BIO12139","ES1437","0.0",,"ctenicera opacula","apodemia mormo langei","ctenicera opacula","apodemia mormo langei","0.0","0.0"
"LinearCombinationMatchingRule","BIO45682","ES1410","0.0",,"xenomycetes laversi","icaricia icarioides fenderi","xenomycetes laversi","icaricia icarioides fenderi","0.0","0.0"
"LinearCombinationMatchingRule","BIO25363","ES1547","0.0",,"lordithon fungicola","polyphylla barbata","lordithon fungicola","polyphylla barbata","0.0","0.0"
"LinearCombinationMatchingRule","BIO03009","ES1369","0.0",,"aradus acutus","boloria acrocnema","aradus acutus","boloria acrocnema","0.0","0.0"
"LinearCombinationMatchingRule","BIO32299","ES1137","0.0",,"perciformes","percina antesella","perciformes","percina antesella","0.0","0.0"
"LinearCombinationMatchingRule","BIO03178","ES1273","0.0",,"arcynopteryx parallela","neonympha mitchellii mitchellii","arcynopteryx parallela","neonympha mitchellii mitchellii","0.0","0.0"
"LinearCombinationMatchingRule","BIO11535","ES1153","0.0",,"coryphaena hippurus","deltistes luxatus","coryphaena hippurus","deltistes luxatus","0.0","0.0"
"LinearCombinationMatchingRule","BIO03370","ES1211","0.0",,"ariosoma balearicum","erimystax cahni","ariosoma balearicum","erimystax cahni","0.0","0.0"
"LinearCombinationMatchingRule","BIO26057","ES960","0.0",,"machilidae","speyeria zerene hippolyta","machilidae","speyeria zerene hippolyta","0.0","0.0"
"LinearCombinationMatchingRule","BIO26313","ES1357","0.0",,"mallotus villosus","gila bicolor ssp. snyderi","mallotus villosus","gila bicolor ssp. snyderi","0.0","0.0"
"LinearCombinationMatchingRule","BIO02075","ES1588","0.0",,"andrena mirriami","brychius hungerfordi","andrena mirriami","brychius hungerfordi","0.0","0.0"
"LinearCombinationMatchingRule","BIO01603","ES1429","0.0",,"amblyopsis spelaea","gila bicolor ssp. mohavensis","amblyopsis spelaea","gila bicolor ssp. mohavensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO21992","ES1386","0.0",,"idionycteris phyllotis","peromyscus polionotus niveiventris","idionycteris phyllotis","peromyscus polionotus niveiventris","0.0","0.0"
"LinearCombinationMatchingRule","BIO31027","ES1526","0.0",,"palaeagapetus nearcticus","hypolimnas octocula marianensis","palaeagapetus nearcticus","hypolimnas octocula marianensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO21943","ES1595","0.0",,"ichthyapus ophioneus","percina tanasi","ichthyapus ophioneus","percina tanasi","0.0","0.0"
"LinearCombinationMatchingRule","BIO37884","ES1287","0.0",,"rivula","drosophila aglaia","rivula","drosophila aglaia","0.0","0.0"
"LinearCombinationMatchingRule","BIO35962","ES987","0.0",,"pseudemys concinna","lepidochelys olivacea","pseudemys concinna","lepidochelys olivacea","0.0","0.0"
"LinearCombinationMatchingRule","BIO40208","ES1050","0.0",,"sierola angustata","strymon acis bartrami","sierola angustata","strymon acis bartrami","0.0","0.0"
"LinearCombinationMatchingRule","BIO18663","ES1094","0.0",,"geocoris pallens","cyclargus ( hemiargus) thomasi bethunebakeri","geocoris pallens","cyclargus ( hemiargus) thomasi bethunebakeri","0.0","0.0"
"LinearCombinationMatchingRule","BIO29571","ES1202","0.0",,"nymphalis antiopa","drosophila montgomeryi","nymphalis antiopa","drosophila montgomeryi","0.0","0.0"
"LinearCombinationMatchingRule","BIO29571","ES1203","0.0",,"nymphalis antiopa","cicindela ohlone","nymphalis antiopa","cicindela ohlone","0.0","0.0"
"LinearCombinationMatchingRule","BIO46005","ES1097","0.0",,"zonotrichia querula","anas laysanensis","zonotrichia querula","anas laysanensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO08257","ES1502","0.0",,"catacala vidua","drosophila heteroneura","catacala vidua","drosophila heteroneura","0.0","0.0"
"LinearCombinationMatchingRule","BIO01536","ES1100","0.0",,"amara confusa","rhadine persephone","amara confusa","rhadine persephone","0.0","0.0"
"LinearCombinationMatchingRule","BIO20336","ES1118","0.0",,"hepialus sciophanes","drosophila sharpi","hepialus sciophanes","drosophila sharpi","0.0","0.0"
"LinearCombinationMatchingRule","BIO19042","ES1173","0.0",,"glossosoma verdona","speyeria zerene myrtleae","glossosoma verdona","speyeria zerene myrtleae","0.0","0.0"
"LinearCombinationMatchingRule","BIO25933","ES1296","0.0",,"lynx canadensis","peromyscus polionotus peninsularis","lynx canadensis","peromyscus polionotus peninsularis","0.0","0.0"
"LinearCombinationMatchingRule","BIO19042","ES1174","0.0",,"glossosoma verdona","vagrans egistina","glossosoma verdona","vagrans egistina","0.0","0.0"
"LinearCombinationMatchingRule","BIO08965","ES1131","0.0",,"chaetodipterus faber","percina rex","chaetodipterus faber","percina rex","0.0","0.0"
"LinearCombinationMatchingRule","BIO02743","ES1163","0.0",,"aphodius sp. 1","zapada glacier","aphodius sp. 1","zapada glacier","0.0","0.0"
"LinearCombinationMatchingRule","BIO29460","ES1368","0.0",,"notropis petersoni","catostomus santaanae","notropis petersoni","catostomus santaanae","0.0","0.0"
"LinearCombinationMatchingRule","BIO17535","ES1118","0.0",,"euxoa scandens","drosophila sharpi","euxoa scandens","drosophila sharpi","0.0","0.0"
"LinearCombinationMatchingRule","BIO44523","ES1091","0.0",,"udea caminopis","pyrgus ruralis lagunae","udea caminopis","pyrgus ruralis lagunae","0.0","0.0"
"LinearCombinationMatchingRule","BIO36265","ES1069","0.0",,"psychoglypha","cicindela puritana","psychoglypha","cicindela puritana","0.0","0.0"
"LinearCombinationMatchingRule","BIO42739","ES1608","0.0",,"tanypodinae apsectrotanypus","hylaeus mana","tanypodinae apsectrotanypus","hylaeus mana","0.0","0.0"
"LinearCombinationMatchingRule","BIO45498","ES1480","0.0",,"wahlgreniella nervata","euphilotes enoptes smithi","wahlgreniella nervata","euphilotes enoptes smithi","0.0","0.0"
"LinearCombinationMatchingRule","BIO45498","ES1481","0.0",,"wahlgreniella nervata","drosophila tarphytrichia","wahlgreniella nervata","drosophila tarphytrichia","0.0","0.0"
"LinearCombinationMatchingRule","BIO04435","ES1122","0.0",,"astrapogon stellatus","oncorhynchus clarkii henshawi","astrapogon stellatus","oncorhynchus clarkii henshawi","0.0","0.0"
"LinearCombinationMatchingRule","BIO43364","ES1077","0.0",,"thryothorus bewickii spilurus","laterallus jamaicensis ssp. jamaicensis","thryothorus bewickii spilurus","laterallus jamaicensis ssp. jamaicensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO12708","ES1175","0.0",,"cyprinus carpio","gambusia nobilis","cyprinus carpio","gambusia nobilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO03807","ES1078","0.0",,"ashmeadiella bigeloviae","trimerotropis infantilis","ashmeadiella bigeloviae","trimerotropis infantilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO32328","ES1410","0.0",,"perdita turgiceps","icaricia icarioides fenderi","perdita turgiceps","icaricia icarioides fenderi","0.0","0.0"
"LinearCombinationMatchingRule","BIO12202","ES1502","0.0",,"culicidae","drosophila heteroneura","culicidae","drosophila heteroneura","0.0","0.0"
"LinearCombinationMatchingRule","BIO41399","ES1418","0.0",,"squatarola squatarola","numenius borealis","squatarola squatarola","numenius borealis","0.0","0.0"
"LinearCombinationMatchingRule","BIO23404","ES1588","0.0",,"lasioglossum puteulanum","brychius hungerfordi","lasioglossum puteulanum","brychius hungerfordi","0.0","0.0"
"LinearCombinationMatchingRule","BIO09401","ES1502","0.0",,"chinavia hilaris","drosophila heteroneura","chinavia hilaris","drosophila heteroneura","0.0","0.0"
"LinearCombinationMatchingRule","BIO24929","ES1429","0.0",,"liparis mucosus","gila bicolor ssp. mohavensis","liparis mucosus","gila bicolor ssp. mohavensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO02297","ES1539","0.0",,"anomala marginata","rhadine infernalis","anomala marginata","rhadine infernalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO13447","ES1315","0.0",,"diabrotica atripennis","megalagrion nigrohamatum nigrolineatum","diabrotica atripennis","megalagrion nigrohamatum nigrolineatum","0.0","0.0"
"LinearCombinationMatchingRule","BIO13178","ES939","0.0",,"dendroica coronata auduboni","ammodramus savannarum floridanus","dendroica coronata auduboni","ammodramus savannarum floridanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO29471","ES1379","0.0",,"noturus albater","etheostoma percnurum","noturus albater","etheostoma percnurum","0.0","0.0"
"LinearCombinationMatchingRule","BIO27610","ES1245","0.0",,"mimus gundlachii","pipilo crissalis eremophilus","mimus gundlachii","pipilo crissalis eremophilus","0.0","0.0"
"LinearCombinationMatchingRule","BIO15135","ES1539","0.0",,"eleodes cordata","rhadine infernalis","eleodes cordata","rhadine infernalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO14573","ES1290","0.0",,"drosophila setipalpus","batrisodes texanus","drosophila setipalpus","batrisodes texanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO39322","ES1251","0.0",,"schreckensteinia festaliella","lycaeides argyrognomon lotis","schreckensteinia festaliella","lycaeides argyrognomon lotis","0.0","0.0"
"LinearCombinationMatchingRule","BIO03364","ES1212","0.0",,"ariomma","chasmistes liorus","ariomma","chasmistes liorus","0.0","0.0"
"LinearCombinationMatchingRule","BIO29487","ES1116","0.0",,"novomessor cockerelli","euchloe ausonides insulanus","novomessor cockerelli","euchloe ausonides insulanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO15131","ES1534","0.0",,"eleodes acuticauda acuticauda","rhaphiomidas terminatus abdominalis","eleodes acuticauda acuticauda","rhaphiomidas terminatus abdominalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO26569","ES1337","0.0",,"mecoptera","euproserpinus euterpe","mecoptera","euproserpinus euterpe","0.0","0.0"
"LinearCombinationMatchingRule","BIO28360","ES1402","0.0",,"myripristis jacobus","gambusia georgei","myripristis jacobus","gambusia georgei","0.0","0.0"
"LinearCombinationMatchingRule","BIO30824","ES1644","0.0",,"oxyechus vociferous","megapodius laperouse","oxyechus vociferous","megapodius laperouse","0.0","0.0"
"LinearCombinationMatchingRule","BIO31002","ES1505","0.0",,"paederus sp. 51","hylaeus hilaris","paederus sp. 51","hylaeus hilaris","0.0","0.0"
"LinearCombinationMatchingRule","BIO02005","ES1527","0.0",,"anaxyrus cognatus","eurycea sosorum","anaxyrus cognatus","eurycea sosorum","0.0","0.0"
"LinearCombinationMatchingRule","BIO20749","ES1533","0.0",,"hiodon alosoides","cyprinodon bovinus","hiodon alosoides","cyprinodon bovinus","0.0","0.0"
"LinearCombinationMatchingRule","BIO25442","ES1626","0.0",,"loxia curvirostra bendirei","strix occidentalis lucida","loxia curvirostra bendirei","strix occidentalis lucida","0.0","0.0"
"LinearCombinationMatchingRule","BIO11076","ES1520","0.0",,"condylura cristata","urocyon littoralis catalinae","condylura cristata","urocyon littoralis catalinae","0.0","0.0"
"LinearCombinationMatchingRule","BIO21178","ES1645","0.0",,"hydrella manitobae","heterelmis comalensis","hydrella manitobae","heterelmis comalensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO31427","ES1091","0.0",,"paratrea plebeja","pyrgus ruralis lagunae","paratrea plebeja","pyrgus ruralis lagunae","0.0","0.0"
"LinearCombinationMatchingRule","BIO15024","ES1420","0.0",,"elaphe obsoleta quadrivittata","emoia slevini","elaphe obsoleta quadrivittata","emoia slevini","0.0","0.0"
"LinearCombinationMatchingRule","BIO20052","ES1094","0.0",,"heleniella","cyclargus ( hemiargus) thomasi bethunebakeri","heleniella","cyclargus ( hemiargus) thomasi bethunebakeri","0.0","0.0"
"LinearCombinationMatchingRule","BIO20133","ES1183","0.0",,"helichus suturalis","hylaeus facilis","helichus suturalis","hylaeus facilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO01536","ES1369","0.0",,"amara confusa","boloria acrocnema","amara confusa","boloria acrocnema","0.0","0.0"
"LinearCombinationMatchingRule","BIO00904","ES1050","0.0",,"agonum albicrus","strymon acis bartrami","agonum albicrus","strymon acis bartrami","0.0","0.0"
"LinearCombinationMatchingRule","BIO08065","ES1562","0.0",,"carposina inscripta","neonympha mitchellii francisci","carposina inscripta","neonympha mitchellii francisci","0.0","0.0"
"LinearCombinationMatchingRule","BIO27223","ES982","0.0",,"metanema inatomaria","ischnura luta","metanema inatomaria","ischnura luta","0.0","0.0"
"LinearCombinationMatchingRule","BIO41015","ES1550","0.0",,"speyeria hydaspe sakuntala","glaucopsyche lygdamus palosverdesensis","speyeria hydaspe sakuntala","glaucopsyche lygdamus palosverdesensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO10588","ES1352","0.0",,"clinostomus funduloides","oncorhynchus clarkii stomias","clinostomus funduloides","oncorhynchus clarkii stomias","0.0","0.0"
"LinearCombinationMatchingRule","BIO17995","ES1581","0.0",,"formica propinqua","megalagrion leptodemas","formica propinqua","megalagrion leptodemas","0.0","0.0"
"LinearCombinationMatchingRule","BIO15013","ES1434","0.0",,"elanoides forficatus forficatus","somateria fischeri","elanoides forficatus forficatus","somateria fischeri","0.0","0.0"
"LinearCombinationMatchingRule","BIO27447","ES938","0.0",,"microtendipes pedellus","drosophila differens","microtendipes pedellus","drosophila differens","0.0","0.0"
"LinearCombinationMatchingRule","BIO14532","ES1251","0.0",,"drosophila neogrimshawi","lycaeides argyrognomon lotis","drosophila neogrimshawi","lycaeides argyrognomon lotis","0.0","0.0"
"LinearCombinationMatchingRule","BIO31401","ES1078","0.0",,"parargyractis","trimerotropis infantilis","parargyractis","trimerotropis infantilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO45939","ES993","0.0",,"zelleria gracilariella","drosophila hemipeza","zelleria gracilariella","drosophila hemipeza","0.0","0.0"
"LinearCombinationMatchingRule","BIO39147","ES964","0.0",,"scarus taeniopterus","catostomus discobolus yarrowi","scarus taeniopterus","catostomus discobolus yarrowi","0.0","0.0"
"LinearCombinationMatchingRule","BIO01319","ES1140","0.0",,"alloperla caudata","megalagrion xanthomelas","alloperla caudata","megalagrion xanthomelas","0.0","0.0"
"LinearCombinationMatchingRule","BIO07379","ES1183","0.0",,"cardiocondyla emeryi","hylaeus facilis","cardiocondyla emeryi","hylaeus facilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO01543","ES1133","0.0",,"amara musculis","somatochlora hineana","amara musculis","somatochlora hineana","0.0","0.0"
"LinearCombinationMatchingRule","BIO01547","ES1138","0.0",,"amara sanjuanensis","cicindela nevadica lincolniana","amara sanjuanensis","cicindela nevadica lincolniana","0.0","0.0"
"LinearCombinationMatchingRule","BIO45395","ES1387","0.0",,"vireo huttoni","gallinula chloropus guami","vireo huttoni","gallinula chloropus guami","0.0","0.0"
"LinearCombinationMatchingRule","BIO27721","ES1347","0.0",,"mitoura siva","oarisma poweshiek","mitoura siva","oarisma poweshiek","0.0","0.0"
"LinearCombinationMatchingRule","BIO14063","ES1639","0.0",,"discobola nigroclavata","icaricia icarioides missionensis","discobola nigroclavata","icaricia icarioides missionensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO31283","ES1526","0.0",,"paracentris cockerelli","hypolimnas octocula marianensis","paracentris cockerelli","hypolimnas octocula marianensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO43419","ES1133","0.0",,"thyrocopa apatela","somatochlora hineana","thyrocopa apatela","somatochlora hineana","0.0","0.0"
"LinearCombinationMatchingRule","BIO43331","ES1044","0.0",,"thomomys monticola","martes caurina","thomomys monticola","martes caurina","0.0","0.0"
"LinearCombinationMatchingRule","BIO33347","ES1035","0.0",,"phyciodes mylitta","drosophila ochrobasis","phyciodes mylitta","drosophila ochrobasis","0.0","0.0"
"LinearCombinationMatchingRule","BIO09394","ES1202","0.0",,"chimarra","drosophila montgomeryi","chimarra","drosophila montgomeryi","0.0","0.0"
